tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
b72965d3-e9ad-4238-9257-171d7b478a33,rebecca71,Vaccine hesitancy among the population See surface realize its play.,Arkansas,#lockdown,465,509,4546,2357,negative,1633,Early outbreak,2020-02-08
49d996c1-45bb-4620-a9ca-3293368e92e4,eduffy,COVID-19 restrictions are easing Forward smile practice international.,Vermont,#covid19,77,251,8841,3618,negative,383,Lockdown implementation,2020-04-06
4205635e-3213-4553-8609-c3afaed48c2b,lwatson,Mental health challenges during the pandemic Father probably letter year town until.,Arkansas,#vaccine,902,722,9077,3938,negative,419,Post-lockdown recovery,2020-12-13
56408386-1c33-4d60-85f1-c36c93e6b6f1,melanieshelton,Wearing a mask to reduce the risk of infection Cover less second military thank.,Pennsylvania,#lockdown,596,675,4916,2979,positive,1890,Post-lockdown recovery,2020-10-12
d0e5055f-21d1-404e-8c6d-6bc293580376,arthur27,The COVID-19 pandemic is impacting our lives Few relate behind assume.,New Hampshire,#covid19,51,884,6774,4035,positive,786,Lockdown implementation,2020-04-05
d23003bb-5291-42bb-b216-df8b80a25f23,jodimcdonald,The number of COVID-19 cases is rising Thought enter career development own return wind.,Montana,#vaccine,660,770,6825,3382,positive,1413,Lockdown implementation,2020-05-20
3620d467-7d82-457e-8448-42c1f73ddb35,jeffrey43,The number of COVID-19 cases is rising Fight five smile image issue.,Georgia,#vaccine,300,431,4157,792,neutral,102,Lockdown implementation,2020-04-04
fb0290fb-3c97-4403-a7f5-64a183f1aebc,freemansarah,Impact of COVID-19 on the healthcare system American economic effort degree.,Alaska,#vaccine,667,106,9755,4933,positive,1859,Vaccine rollout,2021-12-15
035985b9-3f5b-4687-8e3f-a7149ed2cd32,uwilson,Lockdown measures to curb the pandemic Line shoulder trade voice recent television.,Arkansas,#vaccine,34,787,775,683,positive,887,Vaccine rollout,2021-12-08
f33ed001-fc80-4800-b8a4-f3f289765b8f,stewartnicholas,COVID-19 restrictions are easing Choose until cultural teach.,Alaska,#quarantine,262,334,861,3555,positive,83,Early outbreak,2020-01-08
2a8b8c0f-7f93-4d5c-878a-33a0b3d35fde,dustin33,Vaccine hesitancy among the population Collection four ground play sort tax why letter.,Kentucky,#covid19,990,996,9915,674,negative,1313,Second wave,2020-08-10
756b4469-5073-4518-a888-d27e876ca3c4,stefanie25,The COVID-19 pandemic is impacting our lives Serious politics third at little sea security.,Alabama,#covid19,603,51,1405,4462,positive,199,Early outbreak,2020-01-17
05cf9378-a14c-4ff0-9393-6666602be782,inguyen,Long COVID affecting many people Always trouble list animal may black professor.,Oklahoma,#covid19,142,766,7321,2532,positive,405,Lockdown implementation,2020-05-16
bdc7718e-7c91-418e-9028-a3cb8876a633,ann94,Impact of COVID-19 on the healthcare system Country wish audience ago.,Nevada,#quarantine,409,286,7470,349,neutral,406,Lockdown implementation,2020-05-29
39055b58-1fb8-4dd8-bdf4-a82a51527093,daniel22,The economy is struggling during the pandemic Majority book point majority dark officer clearly.,South Carolina,#pandemic,559,723,1554,1863,neutral,931,Lockdown implementation,2020-04-06
6ade02ef-4478-42cf-846e-a7b2520ea6d6,cbennett,Social distancing to slow the spread General skill cut make spend election.,Louisiana,#quarantine,903,193,8269,1434,neutral,634,Vaccine rollout,2021-12-11
e2373287-0684-4eb3-a788-821d9557511d,wilsonkimberly,Wearing a mask to reduce the risk of infection Kitchen research black threat public sit.,Georgia,#lockdown,563,155,7454,195,positive,1036,Lockdown implementation,2020-05-05
ba55f2e9-ea7a-426f-9007-9bae222f536f,lisakidd,Returning to normal life after the pandemic Trade strong size while.,Delaware,#quarantine,251,840,6544,834,negative,1735,Vaccine rollout,2021-12-03
87073a6a-00cb-4e0b-83ce-597e7b7be16b,mtorres,Wearing a mask to reduce the risk of infection Where attention here television participant occur.,Connecticut,#vaccine,210,301,3566,1914,negative,832,Vaccine rollout,2021-09-26
f6b49702-d1aa-442d-a217-c7b63d0d87a8,blove,Social distancing to slow the spread Daughter pick until outside.,California,#covid19,336,263,6782,596,neutral,3401,Second wave,2020-08-12
0c30ca9b-f9b4-4bb4-ac63-0049fdd2cb64,gjordan,Social distancing to slow the spread Who officer someone.,West Virginia,#pandemic,195,339,3232,118,negative,1130,Vaccine rollout,2021-09-06
fd66e600-d218-469b-b791-b567d26aeab7,foleygregory,Lockdown measures to curb the pandemic Pass town teach.,Arkansas,#lockdown,289,880,8982,2803,neutral,1036,Lockdown implementation,2020-06-15
b424d725-2918-4b29-9e9d-00be33af06a6,gabrielagarza,Impact of COVID-19 on the healthcare system Station easy wife for.,New Mexico,#lockdown,17,515,4075,1456,neutral,1922,Lockdown implementation,2020-04-29
62ca5324-5e0a-41b0-affa-8cf83fb58cdf,anthonyphillips,Wearing a mask to reduce the risk of infection Boy enough draw carry news nothing.,New York,#lockdown,560,709,6705,4724,neutral,1382,Early outbreak,2020-01-02
6a5b5f16-6b8d-41dc-a7ae-42f7a990ff00,amyclark,Returning to normal life after the pandemic Poor indicate so audience food body similar.,Pennsylvania,#vaccine,489,873,3387,1293,negative,893,Vaccine development,2021-06-19
d9e6867d-1cbd-4866-94f3-479f1c63a778,pamelavaldez,The number of COVID-19 cases is rising Bank mind less including expert need bank.,Michigan,#quarantine,30,385,2662,4450,neutral,1374,Lockdown implementation,2020-04-04
8ee656c7-92d7-4f43-9a83-c6420169eca9,jackharding,Impact of COVID-19 on the healthcare system Form challenge fight reason physical.,Maine,#quarantine,489,945,5849,2974,neutral,726,Vaccine development,2021-03-03
8ef9d572-8c3d-44cf-8120-fefb438382a8,nolsen,Long COVID affecting many people Small bag cell organization high worker increase.,Texas,#pandemic,120,352,581,2835,negative,2505,Lockdown implementation,2020-05-31
6b679e5e-2589-46c8-9057-91f0d6ccd021,cochranjacqueline,Mental health challenges during the pandemic Rest throw camera dream argue anything play.,Mississippi,#lockdown,590,367,7516,1933,negative,448,Second wave,2020-09-04
ae2a1632-cb2e-443a-9092-92386ae1dfe8,teresawallace,The number of COVID-19 cases is rising Next see drop enough.,Mississippi,#pandemic,826,400,7016,2022,negative,460,Early outbreak,2020-01-18
65b3c661-e001-478b-bf90-67e67ee37ea7,mary51,COVID-19 restrictions are easing Society send return certainly.,Kentucky,#vaccine,364,989,1627,1433,negative,387,Vaccine rollout,2021-08-30
8a421429-168e-4ae1-bb0a-0cf58f9f0b3c,hayneskristin,Getting vaccinated to protect ourselves and others Wear Republican month.,Idaho,#lockdown,752,565,979,1665,neutral,48,Lockdown implementation,2020-05-15
20eb8c5c-bb29-4362-be86-562c44b210eb,lcase,The new variants of the virus are concerning As ground imagine position sister human.,Oklahoma,#quarantine,755,14,6556,1541,negative,1304,Post-lockdown recovery,2020-12-16
f2b97159-3603-4536-a5d0-7231c3c9b1cc,samuelguzman,Mental health challenges during the pandemic Once discussion price test stage leg.,Kentucky,#lockdown,755,916,8939,1663,neutral,1909,Second wave,2020-08-26
a4dd3efe-5bf7-478d-b395-12b879b42ba1,kimberly43,Impact of COVID-19 on the healthcare system Picture science from should south.,Kansas,#lockdown,867,354,5419,3708,negative,1211,Vaccine rollout,2021-12-25
3ad52ad9-8a3f-4c52-a085-f4e280ab442c,nicholascole,The economy is struggling during the pandemic Couple court up particular.,Alabama,#covid19,2,925,7964,2003,neutral,1828,Vaccine rollout,2021-10-30
ffd9bfd1-1870-4360-b3ba-1674d375e58e,harrisonjessica,Impact of COVID-19 on the healthcare system Compare walk really important heart according education.,Pennsylvania,#pandemic,516,69,8484,4315,neutral,1804,Vaccine development,2021-05-12
8d658f83-b7f1-487a-8215-f72a4de24f0f,ugeorge,The number of COVID-19 cases is rising I red war resource evening bit can.,Nevada,#quarantine,792,580,4176,4522,positive,473,Early outbreak,2020-01-10
7d2afb02-2732-40f1-9a13-d8603e86b767,jaredparker,The COVID-19 pandemic is impacting our lives Half fish authority bag.,Arizona,#pandemic,946,577,5892,897,neutral,921,Vaccine rollout,2021-12-10
e86ae1a3-66ac-48c5-81f5-006ebd55515d,thomasmatthew,Long COVID affecting many people Force seat career office time deep.,Georgia,#lockdown,40,199,6256,2907,neutral,281,Early outbreak,2020-02-22
4f1f5a43-3055-442a-b08b-834e97464c47,fvaughan,The economy is struggling during the pandemic Statement perhaps member perhaps total already.,Michigan,#quarantine,343,117,6862,4816,positive,1260,Early outbreak,2020-03-25
eaeff333-8592-48ff-8a05-7cdca89972fb,slopez,Returning to normal life after the pandemic Two each per poor.,Michigan,#vaccine,860,840,3636,1086,positive,1569,Vaccine rollout,2021-12-15
0bbb83c9-995f-4d15-8c32-d83dea67cb93,matthew58,Impact of COVID-19 on the healthcare system South himself step remember another dream simply if.,Wisconsin,#pandemic,653,817,3153,12,positive,658,Early outbreak,2020-03-23
199c636f-1211-463f-9ca0-1190a060c8da,erica07,Staying home to prevent the spread of the virus Evidence feeling team over them.,Georgia,#pandemic,890,339,994,2959,negative,452,Post-lockdown recovery,2020-11-06
371ba0bd-9e4d-4198-a9b1-74e48c02e710,zachary17,Long COVID affecting many people Soldier four summer television officer leader.,Maine,#covid19,60,45,3793,4824,negative,847,Lockdown implementation,2020-06-09
dfc07187-cd37-41b1-bc67-4576ab13febf,ronaldpugh,The economy is struggling during the pandemic Difficult Congress score experience thousand house reach close.,Michigan,#lockdown,728,835,5956,339,neutral,1543,Early outbreak,2020-01-10
e5009265-421a-49c7-9a73-ed2006b3feb7,bookerbenjamin,COVID-19 restrictions are easing Happen court church cut option have open.,Nevada,#covid19,916,65,7489,1742,negative,474,Post-lockdown recovery,2020-10-24
4c0e35d2-ea6a-49d8-b83b-18693f83d3c0,karenanderson,Mental health challenges during the pandemic Admit wear hospital from building specific.,West Virginia,#quarantine,535,38,38,4822,neutral,1288,Vaccine development,2021-05-20
42ba2df6-47aa-4f1f-9c31-ea3032962eec,kgarcia,Social distancing to slow the spread Star show everything money.,Wyoming,#quarantine,168,305,3755,1765,positive,1538,Post-lockdown recovery,2020-11-09
08a2c155-ea66-48be-8cfe-b4a21c849eba,garyfaulkner,Lockdown measures to curb the pandemic Act develop describe value network talk.,Texas,#covid19,827,575,5279,1038,neutral,1103,Early outbreak,2020-03-26
4c436e93-93b9-4452-aefd-244c8eade1b3,garzaeric,Wearing a mask to reduce the risk of infection Compare purpose million rule theory.,Georgia,#lockdown,634,41,337,1846,negative,146,Second wave,2020-09-03
4caf67fd-7ffd-42e1-a8e9-18249c5b5b46,sarahbrown,Impact of COVID-19 on the healthcare system Myself hospital much south.,Ohio,#pandemic,101,263,6023,2054,positive,27,Lockdown implementation,2020-05-22
198155ba-73f9-4132-aea4-e3194b0e8602,paynejason,Impact of COVID-19 on the healthcare system Use art subject language peace middle.,Missouri,#quarantine,11,414,4912,2511,negative,943,Vaccine development,2021-05-02
cc67d35b-9f3c-402c-9523-520058e64497,julie49,Mental health challenges during the pandemic Right lose data civil.,Louisiana,#lockdown,494,132,4574,4180,negative,661,Vaccine development,2021-04-24
0941418e-ffae-447a-bff5-047fa6ea143f,howard53,The COVID-19 pandemic is impacting our lives Product current help speech doctor near.,Hawaii,#lockdown,493,169,6510,2448,positive,552,Early outbreak,2020-02-10
86c9506f-585e-4756-8a37-7d633e19d572,webbrichard,Social distancing to slow the spread Assume commercial lose talk month produce way consumer.,Hawaii,#covid19,184,840,214,2359,neutral,1987,Post-lockdown recovery,2020-10-27
b8e35d72-b2fb-439e-bc44-16623f52dfc6,elizabethperry,The new variants of the virus are concerning Once choose religious avoid operation water.,Vermont,#pandemic,963,588,6115,4580,neutral,274,Vaccine rollout,2021-07-21
f184ae8c-d585-4739-baaa-dc284db216e8,ginasmith,Vaccine hesitancy among the population I accept education say house.,Ohio,#covid19,161,612,4684,1960,positive,1321,Early outbreak,2020-03-23
45e3c2be-f299-4e9a-a6f7-d884dc117031,whitakermichael,The number of COVID-19 cases is rising Change sit across civil.,Minnesota,#quarantine,68,750,6263,2721,negative,1140,Lockdown implementation,2020-04-12
d51c19ee-3b73-4211-80eb-b6e19b99de70,andersonsierra,Wearing a mask to reduce the risk of infection Recognize card training everyone focus cost.,Kentucky,#lockdown,864,372,8077,3972,positive,588,Vaccine rollout,2021-12-18
723582ea-7f78-448e-b905-1ddf623d16e1,wscott,Wearing a mask to reduce the risk of infection Far blood door those.,Washington,#covid19,917,215,7098,1764,negative,1682,Early outbreak,2020-01-22
5f8b90ab-d843-4706-b614-f7c620a775c6,lprice,Mental health challenges during the pandemic Scientist two compare garden movement.,Idaho,#vaccine,595,344,4571,4693,neutral,1827,Second wave,2020-09-04
3205ab62-cfda-4b03-8888-27fd1e1d3e1e,staceybrown,Lockdown measures to curb the pandemic Kid spend major notice.,Ohio,#lockdown,192,709,7787,2828,neutral,744,Early outbreak,2020-02-27
8dca30c6-b32d-4e1a-9e7b-2d8be4f8c1ab,evansmelissa,The number of COVID-19 cases is rising Light support book law.,Hawaii,#pandemic,171,877,4270,4603,positive,1025,Vaccine rollout,2021-08-06
cbabda69-d2c4-4a89-abba-65a7b744dd50,stephen20,The economy is struggling during the pandemic Agree finally whether toward end show.,New York,#pandemic,743,216,8811,3479,positive,1742,Vaccine rollout,2021-10-24
b71337b7-40eb-4b26-957b-1315eaf8340e,madison54,Mental health challenges during the pandemic Model remain voice marriage.,Texas,#covid19,110,437,8055,4884,negative,1599,Lockdown implementation,2020-06-23
91c9c63f-4d71-4233-8724-e9b0bfff999a,xallen,The new variants of the virus are concerning Consider only behavior society.,West Virginia,#covid19,505,972,5993,1744,positive,66,Early outbreak,2020-03-11
35db7b6c-630b-4688-80c5-8a9afb487122,helen79,Mental health challenges during the pandemic Once simply whom throw plant.,Tennessee,#lockdown,645,63,4412,383,neutral,1970,Second wave,2020-08-19
31a874ec-7382-411e-8305-f315c296d2e4,kennedynicholas,Wearing a mask to reduce the risk of infection Receive one debate serve which short.,Iowa,#vaccine,725,379,406,2008,negative,1607,Lockdown implementation,2020-06-11
a582069e-01f1-4d17-bdef-a848ef58e910,scottjoel,COVID-19 restrictions are easing Visit soldier walk sell.,Vermont,#covid19,714,192,2832,2276,positive,352,Vaccine rollout,2021-11-26
2803632f-c992-4e7c-bbd1-9337ca610906,ginacowan,The new variants of the virus are concerning Position threat visit consider.,New Hampshire,#quarantine,503,365,4668,2103,neutral,125,Lockdown implementation,2020-05-17
a1816393-94f1-4c1a-bc35-258d7a1639dc,jennifercollins,The number of COVID-19 cases is rising Election exactly authority past myself blood.,Mississippi,#covid19,916,317,1173,3365,neutral,1382,Lockdown implementation,2020-06-07
5c2d5825-b6ce-4b04-a9f3-a52d8a741468,troywatts,The number of COVID-19 cases is rising Admit indicate likely nearly have laugh general yes.,Kentucky,#lockdown,263,440,8353,4597,neutral,1612,Vaccine development,2021-05-28
f671ebd6-da96-4990-9872-5c8b93d832e4,howardthomas,Getting vaccinated to protect ourselves and others These with ground it.,Wisconsin,#quarantine,439,44,1744,2000,negative,1054,Second wave,2020-07-07
2e1a6b39-e2f7-42fe-9cde-430f7a310411,tyork,Impact of COVID-19 on the healthcare system Hope area institution thus prove old.,Illinois,#covid19,903,477,6725,1096,neutral,1779,Post-lockdown recovery,2020-11-07
9046ef26-c75f-4442-9138-a04c2a3e2f88,dlucas,Vaccine hesitancy among the population Book something defense culture.,North Dakota,#pandemic,40,831,7792,335,negative,950,Early outbreak,2020-03-09
34b72337-e09d-47e3-966d-33123bdca4b6,reynoldsamy,Returning to normal life after the pandemic Toward upon enjoy job agency.,Illinois,#vaccine,318,824,539,3640,neutral,1011,Lockdown implementation,2020-05-30
f5c4d734-5059-4b8b-8f25-4bd7a376f726,brownpatricia,The number of COVID-19 cases is rising Third trial decade option.,Arizona,#vaccine,118,794,8788,3977,negative,1745,Lockdown implementation,2020-05-26
4f36a967-abcc-41db-9444-4e6ee9d2048c,olsonwendy,The number of COVID-19 cases is rising War whether adult nearly best.,Minnesota,#vaccine,371,551,2020,1845,positive,1071,Early outbreak,2020-01-09
41a9e619-9733-44d8-bc68-d56f0bf44c5d,irandall,Staying home to prevent the spread of the virus Person eat ahead become.,Louisiana,#covid19,656,994,2783,1750,positive,736,Early outbreak,2020-01-04
299f8846-cad9-4f98-bd98-b7d3e100e692,shelby50,Long COVID affecting many people Serve expert nation.,Missouri,#covid19,259,202,1617,3203,neutral,586,Vaccine development,2021-04-06
da2a330e-2c67-478d-bdc7-7a1007857194,ralphherrera,Getting vaccinated to protect ourselves and others Bit building public sort important trouble what race.,Tennessee,#lockdown,781,302,9851,4023,negative,116,Early outbreak,2020-02-21
a397647d-8b13-41e3-93ee-e81c08d2a7f4,wcastaneda,COVID-19 restrictions are easing Require staff meeting must later.,Ohio,#pandemic,95,843,5616,1618,positive,1873,Second wave,2020-08-14
8414bcf8-e1f8-4394-b161-af8cd6b7e02e,gmoore,Lockdown measures to curb the pandemic Evening involve knowledge guy.,Maryland,#pandemic,436,751,8648,4780,neutral,575,Vaccine rollout,2021-08-16
296131c5-4735-4894-805c-ee430e06d280,warren83,Social distancing to slow the spread Group voice everybody state begin ask space.,Washington,#vaccine,989,693,6494,82,neutral,544,Vaccine rollout,2021-11-11
23cb9086-486d-41a2-ab8f-2b47c17a0e6a,howardmartin,Staying home to prevent the spread of the virus For ever crime.,Rhode Island,#pandemic,346,903,5218,1771,negative,883,Early outbreak,2020-02-07
54eb8fd4-83e7-4ea7-8813-ae9ec0fefe48,birdpatrick,The number of COVID-19 cases is rising Young if our group sister public modern.,Maryland,#vaccine,983,962,162,1283,negative,1560,Vaccine rollout,2021-10-12
69417c07-db01-46d4-b337-fae001db9ca1,thomasmiller,Wearing a mask to reduce the risk of infection Memory create tonight nation.,West Virginia,#lockdown,969,968,3575,40,negative,1148,Lockdown implementation,2020-06-10
4fa868a3-a28f-4c0b-8b9d-e4829563b7a3,gonzalesjoshua,Lockdown measures to curb the pandemic Board action catch brother accept.,North Carolina,#pandemic,446,102,543,3617,negative,1639,Second wave,2020-08-09
1496e57c-3c15-4fd2-919d-c713f724828d,jacksontimothy,Returning to normal life after the pandemic After fire fast time value boy.,Florida,#pandemic,189,726,637,4526,neutral,448,Second wave,2020-07-27
1cc93a06-3f94-4672-afdc-c867bf9f4fc8,william19,Impact of COVID-19 on the healthcare system Build factor rate list summer.,Maryland,#vaccine,581,280,3547,4908,negative,266,Second wave,2020-07-14
70a845c0-abaa-47c6-b25f-f7ac6acb89cc,zjones,Wearing a mask to reduce the risk of infection Suddenly plan wall value detail.,Oregon,#covid19,18,349,2885,2000,positive,1354,Second wave,2020-08-07
f5b866fa-697c-47e4-8222-4d7879df7972,ana95,Wearing a mask to reduce the risk of infection Woman state and must.,Michigan,#vaccine,722,992,2422,1718,positive,1381,Vaccine development,2021-05-14
64e01ec1-049a-467e-bcce-47de36f26be6,brucelong,Wearing a mask to reduce the risk of infection Throughout Mrs to.,Pennsylvania,#lockdown,301,452,8339,3531,positive,1104,Post-lockdown recovery,2020-11-09
234a7e0e-ff9d-418a-a6cf-b7792a0f1dc9,hansonbrittany,The economy is struggling during the pandemic Or majority stand market perform.,Alaska,#vaccine,191,938,8544,4048,negative,519,Vaccine rollout,2021-10-13
3ce53296-4ff4-47f3-8bb8-798e568150fb,matthewreyes,COVID-19 restrictions are easing Data mention hospital kind strong.,Tennessee,#quarantine,761,40,556,2557,negative,555,Post-lockdown recovery,2020-10-24
89111e50-be93-46a9-80ee-d1e9eeec2abc,murillomelissa,The economy is struggling during the pandemic City run call painting fish oil itself.,Alabama,#lockdown,941,726,4894,772,negative,1793,Early outbreak,2020-01-30
5bcb7a68-35b5-4d6e-987c-034359fd2d05,valerie81,The number of COVID-19 cases is rising Argue argue soldier teacher beyond the player letter.,Maine,#covid19,988,830,9409,468,neutral,1183,Lockdown implementation,2020-04-10
cbc2cc2d-c04d-4e1a-bc2a-f967425bc545,alvarezjeanne,The new variants of the virus are concerning Heavy industry somebody own.,Rhode Island,#pandemic,689,884,7926,2792,positive,31,Vaccine rollout,2021-08-22
5b7146c8-3db1-4f94-83ae-7ec40ba74f0e,kyleharris,COVID-19 restrictions are easing International loss sense fly voice produce and.,Louisiana,#quarantine,116,923,9904,4104,positive,1332,Second wave,2020-07-16
ef420b42-5ecd-4e1f-860b-d6d40a4d99fd,patrickkemp,The number of COVID-19 cases is rising Natural kitchen dream dark.,Alaska,#covid19,272,567,3252,4143,neutral,1465,Second wave,2020-09-20
055c3fec-8ffb-48f9-9e76-1c87c0e3c808,jennifer39,Staying home to prevent the spread of the virus Memory very soon these business development night.,Maine,#pandemic,958,544,1562,2738,neutral,678,Early outbreak,2020-03-14
afcb9d24-dc63-4975-a7da-639cdfe2df44,carlosbowman,Impact of COVID-19 on the healthcare system Political explain often each themselves meeting stage.,South Carolina,#vaccine,650,472,4303,3646,neutral,651,Vaccine development,2021-03-10
2ec4c541-13ea-46a5-9fc5-d6c22efda698,evelyn17,Long COVID affecting many people Both performance true threat issue receive.,Texas,#lockdown,354,562,1273,4101,positive,353,Post-lockdown recovery,2020-11-15
b5d67c53-2916-4c48-91e0-142d29f53238,beardwendy,Long COVID affecting many people Wide down whatever fine quality media.,New Mexico,#quarantine,294,552,5789,3843,neutral,2,Lockdown implementation,2020-05-11
83b240d7-2103-4ada-8bf6-7ab894148d2a,dunnwilliam,Social distancing to slow the spread Shake consumer protect particular.,Nebraska,#vaccine,622,183,7372,1150,negative,823,Post-lockdown recovery,2020-11-28
c4a1c816-370e-45d3-a029-742ffb840e5d,jtorres,Wearing a mask to reduce the risk of infection Factor minute whom.,Wisconsin,#quarantine,538,2,7305,1803,positive,1436,Early outbreak,2020-01-29
a3fa958e-77a0-433c-8512-5181e1adb462,ilopez,The number of COVID-19 cases is rising Management artist possible light.,Louisiana,#vaccine,314,257,6937,4096,neutral,1523,Post-lockdown recovery,2020-10-27
3f807d14-bf5f-43be-bf06-047a7168c7a0,kgilbert,The COVID-19 pandemic is impacting our lives Mother cultural go certainly agree of current.,Virginia,#covid19,942,122,4166,954,negative,1679,Post-lockdown recovery,2020-11-30
a0e409a9-5aae-4d17-86ce-00dcc28ce6ea,mharris,The economy is struggling during the pandemic Respond sign away many yourself.,Minnesota,#quarantine,263,770,8481,229,negative,1936,Second wave,2020-09-24
5f5b155d-520d-4420-9891-68a36b12d36a,johnbeltran,Impact of COVID-19 on the healthcare system Travel couple later enjoy.,Vermont,#quarantine,421,49,2295,221,negative,369,Vaccine development,2021-02-23
a601af5c-2cbb-47f8-b69a-ffc3e84306df,ealvarado,The number of COVID-19 cases is rising Vote energy party middle worry well.,South Carolina,#pandemic,349,216,2867,2603,neutral,732,Post-lockdown recovery,2020-11-03
aa2e0544-1de5-419a-820f-ea72ff56a9d8,jacobkelly,Vaccine hesitancy among the population Population subject federal significant best.,Alaska,#vaccine,694,674,7401,808,negative,1070,Vaccine development,2021-05-11
0804c20c-5467-4829-8f11-d46fcdbd3dc4,mfreeman,The number of COVID-19 cases is rising Threat realize general on would talk future catch.,West Virginia,#vaccine,119,731,506,988,negative,523,Vaccine rollout,2021-12-22
51ee9ece-5678-4df6-aa49-608beb551ebe,marydowns,Vaccine hesitancy among the population Current surface practice structure.,Oregon,#vaccine,592,227,1588,508,neutral,249,Lockdown implementation,2020-06-20
1224c337-da4b-4765-b985-c67c2551f616,tthomas,Wearing a mask to reduce the risk of infection Them find glass sure near again.,Nevada,#covid19,756,843,8010,4594,positive,1832,Second wave,2020-07-07
c942a7e2-5f0b-44e5-89c9-26f7f8ad8dd1,bridgesrachel,Long COVID affecting many people North admit forget note eight.,Iowa,#lockdown,864,283,7030,560,positive,515,Lockdown implementation,2020-04-02
5c8e465e-6849-4de9-b759-e5168094c1d0,jenniferreynolds,The new variants of the virus are concerning Ball throw create.,Indiana,#covid19,701,985,7884,4624,neutral,1044,Second wave,2020-07-29
58d0b78d-3536-4d6e-ae7c-ec0060904751,latoya97,Staying home to prevent the spread of the virus Natural government door green especially culture relationship.,Pennsylvania,#lockdown,45,343,7685,3121,positive,208,Lockdown implementation,2020-06-20
e85fd467-5f7a-4a71-9ca0-30a6ae17c6d3,xmann,Long COVID affecting many people Recent take air hotel.,Rhode Island,#pandemic,251,434,1432,783,negative,1269,Early outbreak,2020-03-03
c5af7c1b-aebd-4dca-b238-350ecd76f4c8,xrivera,Long COVID affecting many people Order PM go price along consider work full.,Idaho,#vaccine,9,37,6869,2982,positive,1782,Lockdown implementation,2020-05-21
da8b3ced-77c8-463e-9b64-350813ed4eb5,moralessheri,The economy is struggling during the pandemic Not list administration.,Hawaii,#lockdown,702,129,2197,1559,negative,1536,Second wave,2020-09-29
6959dae5-ffd3-4873-a0d6-864a263a44aa,kaylashah,The COVID-19 pandemic is impacting our lives Standard live late.,Arkansas,#quarantine,178,272,5386,299,neutral,621,Vaccine development,2021-06-11
a39e3ed8-8534-456e-a9a8-d76325d86ed9,walkerbobby,Returning to normal life after the pandemic Three else occur lay.,Alaska,#quarantine,231,475,9201,3577,positive,11,Vaccine development,2021-02-28
30ce0626-a9bc-4bf6-9ecd-74e210985347,birdmatthew,The new variants of the virus are concerning Suddenly south go again.,Nebraska,#lockdown,544,911,5364,4702,positive,1484,Lockdown implementation,2020-05-09
5b844c03-93b0-4405-b59f-3da521541219,millerjessica,Vaccine hesitancy among the population Project international couple rather pressure image.,North Dakota,#quarantine,770,427,5489,1134,positive,426,Lockdown implementation,2020-05-30
aba239a5-d786-4852-87ed-0b39ff1b1925,allenlisa,Getting vaccinated to protect ourselves and others Send away kind participant late.,New Mexico,#lockdown,919,415,1989,3944,positive,213,Vaccine development,2021-02-22
d8a6c959-bd4e-4889-8f9b-4d13b455cf97,brett21,Mental health challenges during the pandemic Second small free mission quickly majority lawyer walk.,New Jersey,#lockdown,833,149,9610,2782,negative,1791,Early outbreak,2020-02-13
b215029c-4c19-4946-88e0-b843478a2894,ggutierrez,Wearing a mask to reduce the risk of infection Leader method up we picture media option.,Arizona,#vaccine,822,63,3710,3714,neutral,1155,Early outbreak,2020-01-22
74cd0d80-8dab-406e-a764-397418f1801b,udouglas,Wearing a mask to reduce the risk of infection Stand century avoid traditional go several I.,Tennessee,#covid19,505,936,8458,3481,positive,76,Second wave,2020-07-06
aaea969e-0a46-405c-be98-a9722618f007,robertgreene,Returning to normal life after the pandemic Organization yourself also.,Michigan,#lockdown,994,225,9801,3770,neutral,1562,Vaccine rollout,2021-07-07
71f9e1a3-7806-4f30-a9bf-d9ae53e8b039,kim09,The new variants of the virus are concerning Role mother guy include.,Delaware,#quarantine,407,947,4195,304,negative,1208,Vaccine rollout,2021-09-07
ffa33604-96cf-42b0-a312-cf5891612e83,austin85,Vaccine hesitancy among the population But deal fear politics we seat rise today.,Kentucky,#lockdown,135,910,1754,2583,neutral,618,Second wave,2020-09-15
e118b9da-b49e-4e8d-b5b0-d1fd41562592,jermainemays,Social distancing to slow the spread Or impact their.,Idaho,#covid19,241,406,8803,2327,negative,1273,Vaccine rollout,2021-12-10
5e18813d-9440-41d6-ae21-6e36232409d3,christy81,Lockdown measures to curb the pandemic Value raise political happen language other.,South Carolina,#quarantine,205,679,4336,3505,negative,1898,Vaccine rollout,2021-12-28
c7a6a3f4-7943-446e-810b-ff34c5955751,perezjoshua,Staying home to prevent the spread of the virus Sort me million stop.,Massachusetts,#quarantine,143,832,5337,2348,neutral,797,Early outbreak,2020-02-07
6e04410c-c805-4b54-b80f-143be426aa79,stephaniewaller,Vaccine hesitancy among the population Less hundred explain bank mouth.,Michigan,#quarantine,332,350,8295,2928,neutral,1555,Vaccine development,2021-01-22
4c2c3b58-211d-492d-8876-8cc90a3325cb,fostermax,Mental health challenges during the pandemic Section the morning around.,Wisconsin,#covid19,26,263,4006,3919,positive,1957,Early outbreak,2020-01-15
